label,Filename
0,S91-AFt-182.txt
0,S91-AFt-183.txt
0,S91-AFt-184.txt
0,S91-AFt-185.txt
0,S91-AFt-186.txt
0,S91-AFt-187.txt
0,S91-AFt-188.txt
0,S91-AFt-189.txt
0,S91-AFt-190.txt
0,S91-AFt-191.txt
0,S91-AFt-192.txt
0,S91-AFt-193.txt
0,S91-AFt-194.txt
0,S91-AFt-195.txt
0,S91-AFt-196.txt
0,S91-AFt-197.txt
0,S91-AFt-198.txt
0,S91-AFt-199.txt
0,S91-AFt-200.txt
0,S91-AFt-201.txt
0,S91-AFt-202.txt
0,S91-AFt-203.txt
0,S91-AFt-204.txt
0,S91-AFt-205.txt
0,S91-AFt-206.txt
0,S91-AFt-207.txt
0,S91-AFt-208.txt
0,S91-AFt-209.txt
0,S91-AFt-210.txt
0,S91-AFt-211.txt
0,S91-AFt-212.txt
0,S91-AFt-213.txt
0,S91-AFt-214.txt
0,S06-AFt-1.txt
0,S06-AFt-2.txt
0,S06-AFt-3.txt
0,S06-AFt-4.txt
0,S06-AFt-5.txt
0,S06-AFt-6.txt
0,S06-AFt-7.txt
0,S06-AFt-8.txt
0,S06-AFt-9.txt
0,S06-AFt-10.txt
0,S06-AFt-11.txt
0,S06-AFt-12.txt
0,S06-AFt-13.txt
0,S06-AFt-14.txt
0,S06-AFt-15.txt
0,S06-AFt-16.txt
0,S06-AFt-17.txt
0,S06-AFt-18.txt
0,S06-AFt-19.txt
0,S06-AFt-20.txt
0,S06-AFt-21.txt
0,S06-AFt-22.txt
0,S06-AFt-23.txt
0,S06-AFt-24.txt
0,S06-AFt-25.txt
0,S06-AFt-26.txt
0,S06-AFt-27.txt
0,S06-AFt-28.txt
0,S06-AFt-29.txt
0,S06-AFt-30.txt
0,S06-AFt-31.txt
0,S06-AFt-32.txt
0,S06-AFt-33.txt
0,S06-AFt-34.txt
0,S06-AFt-35.txt
0,S06-AFt-36.txt
0,S06-AFt-37.txt
0,S06-AFt-38.txt
0,S06-AFt-39.txt
0,S06-AFt-40.txt
0,S06-AFt-41.txt
0,S06-AFt-42.txt
0,S06-AFt-43.txt
0,S06-AFt-44.txt
0,S06-AFt-45.txt
0,S06-AFt-46.txt
0,S06-AFt-47.txt
0,S06-AFt-48.txt
0,S06-AFt-49.txt
0,S06-AFt-50.txt
0,S06-AFt-51.txt
0,S06-AFt-52.txt
0,S06-AFt-53.txt
0,S06-AFt-54.txt
0,S06-AFt-55.txt
0,S06-AFt-56.txt
0,S06-AFt-57.txt
0,S06-AFt-58.txt
0,S06-AFt-59.txt
0,S06-AFt-60.txt
0,S06-AFt-61.txt
0,S06-AFt-62.txt
0,S06-AFt-63.txt
0,S06-AFt-64.txt
0,S06-AFt-65.txt
0,S06-AFt-66.txt
0,S06-AFt-67.txt
0,S06-AFt-68.txt
0,S06-AFt-69.txt
0,S06-AFt-70.txt
0,S06-AFt-71.txt
0,S06-AFt-72.txt
0,S06-AFt-73.txt
0,S06-AFt-74.txt
0,S06-AFt-75.txt
0,S06-AFt-76.txt
0,S06-AFt-77.txt
0,S06-AFt-78.txt
0,S06-AFt-79.txt
0,S06-AFt-80.txt
0,S06-AFt-81.txt
0,S06-AFt-82.txt
0,S06-AFt-83.txt
0,S06-AFt-84.txt
0,S06-AFt-85.txt
0,S06-AFt-86.txt
0,S06-AFt-87.txt
0,S06-AFt-88.txt
0,S06-AFt-89.txt
0,S06-AFt-90.txt
0,S06-AFt-91.txt
0,S06-AFt-92.txt
0,S06-AFt-93.txt
0,S06-AFt-94.txt
0,S06-AFt-95.txt
1,S26-VT-669.txt
1,S26-VT-670.txt
1,S26-VT-671.txt
1,S26-VT-672.txt
1,S26-VT-673.txt
1,S26-VT-674.txt
1,S26-VT-675.txt
1,S26-VT-676.txt
1,S26-VT-677.txt
1,S26-VT-678.txt
1,S26-VT-679.txt
1,S26-VT-680.txt
1,S26-VT-681.txt
1,S26-VT-682.txt
1,S26-VT-683.txt
1,S26-VT-684.txt
1,S26-VT-685.txt
1,S26-VT-686.txt
1,S26-VT-687.txt
1,S26-VT-688.txt
1,S26-VT-689.txt
1,S26-VT-690.txt
1,S26-VT-691.txt
1,S26-VT-692.txt
1,S26-VT-693.txt
1,S26-VT-694.txt
1,S26-VT-695.txt
1,S26-VT-696.txt
1,S26-VT-697.txt
1,S26-VT-698.txt
1,S26-VT-699.txt
1,S26-VT-700.txt
1,S26-VT-701.txt
1,S26-VT-702.txt
1,S26-VT-703.txt
1,S26-VT-704.txt
1,S26-VT-705.txt
1,S26-VT-706.txt
1,S26-VT-707.txt
1,S26-VT-708.txt
1,S26-VT-709.txt
1,S26-VT-710.txt
1,S26-VT-711.txt
1,S26-VT-712.txt
1,S26-VT-713.txt
1,S26-VT-714.txt
1,S26-VT-715.txt
1,S26-VT-716.txt
1,S26-VT-717.txt
1,S26-VT-718.txt
1,S26-VT-719.txt
1,S26-VT-720.txt
1,S26-VT-721.txt
1,S26-VT-722.txt
1,S26-VT-723.txt
1,S26-VT-724.txt
1,S26-VT-725.txt
1,S26-VT-726.txt
1,S26-VT-727.txt
1,S26-VT-728.txt
1,S26-VT-729.txt
1,S26-VT-730.txt
1,S26-VT-731.txt
1,S26-VT-732.txt
1,S26-VT-733.txt
1,S26-VT-734.txt
1,S26-VT-735.txt
1,S26-VT-736.txt
1,S26-VT-737.txt
1,S26-VT-738.txt
1,S26-VT-739.txt
1,S26-VT-740.txt
1,S26-VT-741.txt
1,S26-VT-742.txt
1,S26-VT-743.txt
1,S26-VT-744.txt
1,S26-VT-745.txt
1,S26-VT-746.txt
1,S26-VT-747.txt
1,S26-VT-748.txt
1,S26-VT-749.txt
1,S26-VT-750.txt
1,S26-VT-751.txt
1,S26-VT-752.txt
1,S26-VT-753.txt
1,S26-VT-754.txt
1,S26-VT-755.txt
1,S26-VT-756.txt
1,S26-VT-757.txt
1,S26-VT-758.txt
1,S26-VT-759.txt
1,S26-VT-760.txt
1,S26-VT-761.txt
1,S26-VT-762.txt
1,S26-VT-763.txt
1,S15-VT-179.txt
1,S15-VT-180.txt
1,S15-VT-181.txt
1,S15-VT-182.txt
1,S15-VT-183.txt
1,S15-VT-184.txt
1,S15-VT-185.txt
1,S15-VT-186.txt
1,S15-VT-187.txt
1,S15-VT-188.txt
1,S15-VT-189.txt
1,S15-VT-190.txt
1,S15-VT-191.txt
1,S15-VT-192.txt
1,S15-VT-193.txt
1,S15-VT-194.txt
1,S15-VT-195.txt
1,S15-VT-196.txt
1,S15-VT-197.txt
1,S15-VT-198.txt
1,S15-VT-199.txt
1,S15-VT-200.txt
1,S15-VT-201.txt
1,S15-VT-202.txt
1,S15-VT-203.txt
1,S15-VT-204.txt
1,S15-VT-205.txt
1,S15-VT-206.txt
1,S15-VT-207.txt
1,S15-VT-208.txt
1,S15-VT-209.txt
1,S15-VT-210.txt
1,S15-VT-211.txt
1,S15-VT-212.txt
1,S15-VT-213.txt
1,S15-VT-214.txt
1,S15-VT-215.txt
1,S15-VT-216.txt
1,S15-VT-217.txt
1,S15-VT-218.txt
1,S15-VT-219.txt
1,S15-VT-220.txt
1,S15-VT-221.txt
1,S15-VT-222.txt
1,S15-VT-223.txt
1,S15-VT-224.txt
1,S15-VT-225.txt
1,S15-VT-226.txt
1,S15-VT-227.txt
1,S15-VT-228.txt
1,S15-VT-229.txt
1,S15-VT-230.txt
1,S15-VT-231.txt
1,S15-VT-232.txt
1,S15-VT-233.txt
1,S15-VT-234.txt
1,S15-VT-235.txt
1,S15-VT-236.txt
1,S15-VT-237.txt
1,S15-VT-238.txt
1,S15-VT-239.txt
1,S15-VT-240.txt
1,S15-VT-241.txt
1,S15-VT-242.txt
1,S15-VT-243.txt
1,S15-VT-244.txt
1,S15-VT-245.txt
1,S15-VT-246.txt
1,S15-VT-247.txt
1,S15-VT-248.txt
1,S15-VT-249.txt
1,S15-VT-250.txt
1,S15-VT-251.txt
1,S15-VT-252.txt
1,S15-VT-253.txt
1,S15-VT-254.txt
1,S15-VT-255.txt
1,S15-VT-256.txt
1,S15-VT-257.txt
1,S15-VT-258.txt
1,S15-VT-259.txt
1,S15-VT-260.txt
1,S15-VT-261.txt
1,S15-VT-262.txt
1,S15-VT-263.txt
1,S15-VT-264.txt
1,S15-VT-265.txt
1,S15-VT-266.txt
1,S15-VT-267.txt
1,S15-VT-268.txt
1,S15-VT-302.txt
1,S15-VT-303.txt
1,S15-VT-304.txt
1,S15-VT-305.txt
1,S15-VT-306.txt
0,S90-AFb-187.txt
0,S90-AFb-188.txt
0,S90-AFb-189.txt
0,S90-AFb-190.txt
0,S90-AFb-191.txt
0,S90-AFb-192.txt
0,S90-AFb-193.txt
0,S90-AFb-194.txt
0,S90-AFb-195.txt
0,S90-AFb-196.txt
0,S90-AFb-197.txt
0,S90-AFb-198.txt
0,S90-AFb-199.txt
0,S90-AFb-200.txt
0,S90-AFb-201.txt
0,S90-AFb-202.txt
0,S90-AFb-203.txt
0,S90-AFb-204.txt
0,S90-AFb-205.txt
0,S90-AFb-206.txt
0,S90-AFb-207.txt
0,S90-AFb-208.txt
0,S90-AFb-209.txt
0,S90-AFb-210.txt
0,S90-AFb-211.txt
0,S90-AFb-212.txt
0,S90-AFb-213.txt
0,S90-AFb-214.txt
0,S90-AFb-215.txt
0,S90-AFb-216.txt
0,S90-AFb-217.txt
0,S90-AFb-218.txt
0,S90-AFb-219.txt
0,S90-AFb-220.txt
0,S90-AFb-221.txt
0,S90-AFb-222.txt
0,S90-AFb-223.txt
0,S90-AFb-224.txt
0,S90-AFb-225.txt
0,S90-AFb-226.txt
0,S90-AFb-227.txt
0,S90-AFb-228.txt
0,S90-AFb-229.txt
0,S90-AFb-230.txt
0,S90-AFb-231.txt
0,S90-AFb-232.txt
0,S90-AFb-233.txt
0,S90-AFb-234.txt
0,S90-AFb-235.txt
0,S90-AFb-236.txt
0,S90-AFb-237.txt
0,S90-AFb-238.txt
0,S90-AFb-239.txt
0,S90-AFb-240.txt
0,S90-AFb-241.txt
0,S90-AFb-242.txt
0,S90-AFb-243.txt
0,S90-AFb-244.txt
0,S90-AFb-245.txt
0,S90-AFb-246.txt
0,S90-AFb-247.txt
0,S90-AFb-248.txt
0,S90-AFb-249.txt
0,S90-AFb-250.txt
0,S90-AFb-251.txt
0,S90-AFb-252.txt
0,S90-AFb-253.txt
0,S90-AFb-254.txt
0,S90-AFb-255.txt
0,S90-AFb-256.txt
0,S90-AFb-257.txt
0,S90-AFb-258.txt
0,S90-AFb-259.txt
0,S90-AFb-260.txt
0,S90-AFb-261.txt
0,S90-AFb-262.txt
0,S90-AFb-263.txt
0,S90-AFb-264.txt
0,S90-AFb-265.txt
0,S90-AFb-266.txt
0,S90-AFb-267.txt
0,S90-AFb-268.txt
0,S90-AFb-269.txt
0,S90-AFb-270.txt
0,S90-AFb-271.txt
0,S90-AFb-272.txt
0,S90-AFb-273.txt
0,S90-AFb-274.txt
0,S90-AFb-275.txt
0,S90-AFb-276.txt
0,S90-AFb-277.txt
0,S90-AFb-278.txt
0,S90-AFb-279.txt
0,S90-AFb-280.txt
0,S90-AFb-281.txt
0,S95-AFb-1.txt
0,S95-AFb-2.txt
0,S95-AFb-3.txt
0,S95-AFb-4.txt
0,S95-AFb-5.txt
0,S95-AFb-6.txt
0,S95-AFb-7.txt
0,S95-AFb-8.txt
0,S95-AFb-9.txt
0,S95-AFb-10.txt
0,S95-AFb-11.txt
0,S95-AFb-12.txt
0,S95-AFb-13.txt
0,S95-AFb-14.txt
0,S95-AFb-15.txt
0,S95-AFb-16.txt
0,S95-AFb-17.txt
0,S95-AFb-18.txt
0,S95-AFb-19.txt
0,S95-AFb-20.txt
0,S95-AFb-21.txt
0,S95-AFb-22.txt
0,S95-AFb-23.txt
0,S95-AFb-24.txt
0,S95-AFb-25.txt
0,S95-AFb-26.txt
0,S95-AFb-27.txt
0,S95-AFb-28.txt
0,S95-AFb-29.txt
0,S95-AFb-30.txt
0,S95-AFb-31.txt
0,S95-AFb-32.txt
0,S95-AFb-33.txt
0,S95-AFb-34.txt
0,S95-AFb-35.txt
0,S95-AFb-36.txt
0,S95-AFb-37.txt
0,S95-AFb-38.txt
0,S95-AFb-39.txt
0,S95-AFb-40.txt
0,S95-AFb-41.txt
0,S95-AFb-42.txt
0,S95-AFb-43.txt
0,S95-AFb-44.txt
0,S95-AFb-45.txt
0,S95-AFb-46.txt
0,S95-AFb-47.txt
0,S95-AFb-48.txt
0,S95-AFb-49.txt
0,S95-AFb-50.txt
0,S95-AFb-51.txt
0,S95-AFb-52.txt
0,S95-AFb-53.txt
0,S95-AFb-54.txt
0,S95-AFb-55.txt
0,S95-AFb-56.txt
0,S95-AFb-57.txt
0,S95-AFb-58.txt
0,S95-AFb-59.txt
0,S95-AFb-60.txt
0,S95-AFb-61.txt
0,S95-AFb-62.txt
0,S95-AFb-63.txt
0,S95-AFb-64.txt
0,S95-AFb-65.txt
0,S95-AFb-66.txt
0,S95-AFb-67.txt
0,S95-AFb-68.txt
0,S95-AFb-69.txt
0,S95-AFb-70.txt
0,S95-AFb-140.txt
0,S95-AFb-141.txt
0,S95-AFb-142.txt
0,S95-AFb-143.txt
0,S95-AFb-144.txt
0,S95-AFb-145.txt
0,S95-AFb-146.txt
0,S95-AFb-147.txt
0,S95-AFb-148.txt
0,S95-AFb-149.txt
0,S95-AFb-150.txt
0,S95-AFb-151.txt
0,S95-AFb-152.txt
0,S95-AFb-153.txt
0,S95-AFb-154.txt
0,S95-AFb-155.txt
0,S95-AFb-156.txt
0,S95-AFb-157.txt
0,S95-AFb-158.txt
0,S95-AFb-159.txt
0,S95-AFb-160.txt
0,S95-AFb-161.txt
0,S95-AFb-162.txt
0,S95-AFb-163.txt
0,S95-AFb-164.txt
